[ 2026-03-04 13:15:15,672 ] asyncio - DEBUG - Using proactor: IocpProactor
[ 2026-03-04 19:21:36,283 ] botocore.hooks - DEBUG - Event choose-signer.s3.ListObjects: calling handler <bound method S3EndpointSetter.set_signer of <botocore.utils.S3EndpointSetter object at 0x000001D167F4A4A0>>
[ 2026-03-04 19:21:36,283 ] botocore.hooks - DEBUG - Event choose-signer.s3.ListObjects: calling handler <function set_operation_specific_signer at 0x000001D133E75990>
[ 2026-03-04 19:21:36,284 ] botocore.hooks - DEBUG - Event before-sign.s3.ListObjects: calling handler <bound method S3EndpointSetter.set_endpoint of <botocore.utils.S3EndpointSetter object at 0x000001D167F4A4A0>>
[ 2026-03-04 19:21:36,284 ] botocore.utils - DEBUG - Defaulting to S3 virtual host style addressing with path style addressing fallback.
[ 2026-03-04 19:21:36,284 ] botocore.utils - DEBUG - Checking for DNS compatible bucket for: https://s3.ap-south-1.amazonaws.com/ankan-customer-segmentation-bucket?prefix=model.pkl&encoding-type=url
[ 2026-03-04 19:21:36,284 ] botocore.utils - DEBUG - URI updated to: https://ankan-customer-segmentation-bucket.s3.ap-south-1.amazonaws.com/?prefix=model.pkl&encoding-type=url
[ 2026-03-04 19:21:36,285 ] botocore.auth - DEBUG - Calculating signature using v4 auth.
[ 2026-03-04 19:21:36,285 ] botocore.auth - DEBUG - CanonicalRequest:
GET
/
encoding-type=url&prefix=model.pkl
host:ankan-customer-segmentation-bucket.s3.ap-south-1.amazonaws.com
x-amz-content-sha256:e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
x-amz-date:20260304T135136Z

host;x-amz-content-sha256;x-amz-date
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
[ 2026-03-04 19:21:36,286 ] botocore.auth - DEBUG - StringToSign:
AWS4-HMAC-SHA256
20260304T135136Z
20260304/ap-south-1/s3/aws4_request
e09b36f1f9b3a2d8bd49f6ff4eb3dcef2ad54757c6615fca87502da37e64f8bd
[ 2026-03-04 19:21:36,286 ] botocore.auth - DEBUG - Signature:
f03da1b794af1b159af326783d3b0654a0dfd9ebece5e195cecfca634e1e69a0
[ 2026-03-04 19:21:36,288 ] botocore.hooks - DEBUG - Event request-created.s3.ListObjects: calling handler <function add_retry_headers at 0x000001D133E779A0>
[ 2026-03-04 19:21:36,288 ] botocore.endpoint - DEBUG - Sending http request: <AWSPreparedRequest stream_output=False, method=GET, url=https://ankan-customer-segmentation-bucket.s3.ap-south-1.amazonaws.com/?prefix=model.pkl&encoding-type=url, headers={'User-Agent': b'Boto3/1.24.84 Python/3.10.11 Windows/10 Botocore/1.27.96 Resource', 'X-Amz-Date': b'20260304T135136Z', 'X-Amz-Content-SHA256': b'e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855', 'Authorization': b'AWS4-HMAC-SHA256 Credential=AKIA5OGYVVGOYWO22LU3/20260304/ap-south-1/s3/aws4_request, SignedHeaders=host;x-amz-content-sha256;x-amz-date, Signature=f03da1b794af1b159af326783d3b0654a0dfd9ebece5e195cecfca634e1e69a0', 'amz-sdk-invocation-id': b'e82fc90a-8767-4839-a2c2-cedee7fd299b', 'amz-sdk-request': b'attempt=1'}>
[ 2026-03-04 19:21:36,289 ] botocore.httpsession - DEBUG - Certificate path: C:\Users\ankan\Downloads\Customer-Categorizer\venv\lib\site-packages\certifi\cacert.pem
[ 2026-03-04 19:21:36,290 ] urllib3.connectionpool - DEBUG - Starting new HTTPS connection (1): ankan-customer-segmentation-bucket.s3.ap-south-1.amazonaws.com:443
[ 2026-03-04 19:21:37,914 ] urllib3.connectionpool - DEBUG - https://ankan-customer-segmentation-bucket.s3.ap-south-1.amazonaws.com:443 "GET /?prefix=model.pkl&encoding-type=url HTTP/1.1" 301 None
[ 2026-03-04 19:21:37,915 ] botocore.parsers - DEBUG - Response headers: {'x-amz-bucket-region': 'ap-southeast-2', 'x-amz-request-id': 'A5AQ6BSWYP48EC2X', 'x-amz-id-2': 'dhyVZe6apno5/0Mg+ZT/yQHDYjxAHr1eqnCU3yIlBQtmE67AkK+F0gefLkvf/RgiYR5CMRUdjpM=', 'Content-Type': 'application/xml', 'Transfer-Encoding': 'chunked', 'Date': 'Wed, 04 Mar 2026 13:51:40 GMT', 'Server': 'AmazonS3'}
[ 2026-03-04 19:21:37,915 ] botocore.parsers - DEBUG - Response body:
b'<?xml version="1.0" encoding="UTF-8"?>\n<Error><Code>PermanentRedirect</Code><Message>The bucket you are attempting to access must be addressed using the specified endpoint. Please send all future requests to this endpoint.</Message><Endpoint>ankan-customer-segmentation-bucket.s3-ap-southeast-2.amazonaws.com</Endpoint><Bucket>ankan-customer-segmentation-bucket</Bucket><RequestId>A5AQ6BSWYP48EC2X</RequestId><HostId>dhyVZe6apno5/0Mg+ZT/yQHDYjxAHr1eqnCU3yIlBQtmE67AkK+F0gefLkvf/RgiYR5CMRUdjpM=</HostId></Error>'
[ 2026-03-04 19:21:37,921 ] botocore.hooks - DEBUG - Event needs-retry.s3.ListObjects: calling handler <botocore.retryhandler.RetryHandler object at 0x000001D167F4A2F0>
[ 2026-03-04 19:21:37,921 ] botocore.retryhandler - DEBUG - No retry needed.
[ 2026-03-04 19:21:37,921 ] botocore.hooks - DEBUG - Event needs-retry.s3.ListObjects: calling handler <bound method S3RegionRedirector.redirect_from_error of <botocore.utils.S3RegionRedirector object at 0x000001D167F4A3B0>>
[ 2026-03-04 19:21:37,921 ] botocore.utils - DEBUG - S3 client configured for region ap-south-1 but the bucket ankan-customer-segmentation-bucket is in region ap-southeast-2; Please configure the proper region to avoid multiple unnecessary redirects and signing attempts.
[ 2026-03-04 19:21:37,922 ] botocore.utils - DEBUG - Updating URI from https://s3.ap-south-1.amazonaws.com/ankan-customer-segmentation-bucket?prefix=model.pkl&encoding-type=url to https://s3.ap-southeast-2.amazonaws.com/ankan-customer-segmentation-bucket?prefix=model.pkl&encoding-type=url
[ 2026-03-04 19:21:37,922 ] botocore.endpoint - DEBUG - Response received to retry, sleeping for 0 seconds
[ 2026-03-04 19:21:37,923 ] botocore.hooks - DEBUG - Event request-created.s3.ListObjects: calling handler <bound method RequestSigner.handler of <botocore.signers.RequestSigner object at 0x000001D167F49690>>
[ 2026-03-04 19:21:37,923 ] botocore.hooks - DEBUG - Event choose-signer.s3.ListObjects: calling handler <bound method S3EndpointSetter.set_signer of <botocore.utils.S3EndpointSetter object at 0x000001D167F4A4A0>>
[ 2026-03-04 19:21:37,923 ] botocore.hooks - DEBUG - Event choose-signer.s3.ListObjects: calling handler <function set_operation_specific_signer at 0x000001D133E75990>
[ 2026-03-04 19:21:37,924 ] botocore.hooks - DEBUG - Event before-sign.s3.ListObjects: calling handler <bound method S3EndpointSetter.set_endpoint of <botocore.utils.S3EndpointSetter object at 0x000001D167F4A4A0>>
[ 2026-03-04 19:21:37,924 ] botocore.utils - DEBUG - Checking for DNS compatible bucket for: https://s3.ap-southeast-2.amazonaws.com/ankan-customer-segmentation-bucket?prefix=model.pkl&encoding-type=url
[ 2026-03-04 19:21:37,924 ] botocore.utils - DEBUG - URI updated to: https://ankan-customer-segmentation-bucket.s3.ap-southeast-2.amazonaws.com/?prefix=model.pkl&encoding-type=url
[ 2026-03-04 19:21:37,924 ] botocore.auth - DEBUG - Calculating signature using v4 auth.
[ 2026-03-04 19:21:37,924 ] botocore.auth - DEBUG - CanonicalRequest:
GET
/
encoding-type=url&prefix=model.pkl
host:ankan-customer-segmentation-bucket.s3.ap-southeast-2.amazonaws.com
x-amz-content-sha256:e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
x-amz-date:20260304T135137Z

host;x-amz-content-sha256;x-amz-date
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
[ 2026-03-04 19:21:37,924 ] botocore.auth - DEBUG - StringToSign:
AWS4-HMAC-SHA256
20260304T135137Z
20260304/ap-southeast-2/s3/aws4_request
d04fa146a6f624d17c43bfd7e4b2c667d697cb96082a6789b1f771870f8aef4d
[ 2026-03-04 19:21:37,924 ] botocore.auth - DEBUG - Signature:
039d66ca3a1f5af167cf4538d4d1ff59a51e52e119b3809d62067813f0a4b86b
[ 2026-03-04 19:21:37,925 ] botocore.hooks - DEBUG - Event request-created.s3.ListObjects: calling handler <function add_retry_headers at 0x000001D133E779A0>
[ 2026-03-04 19:21:37,925 ] botocore.endpoint - DEBUG - Sending http request: <AWSPreparedRequest stream_output=False, method=GET, url=https://ankan-customer-segmentation-bucket.s3.ap-southeast-2.amazonaws.com/?prefix=model.pkl&encoding-type=url, headers={'User-Agent': b'Boto3/1.24.84 Python/3.10.11 Windows/10 Botocore/1.27.96 Resource', 'X-Amz-Date': b'20260304T135137Z', 'X-Amz-Content-SHA256': b'e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855', 'Authorization': b'AWS4-HMAC-SHA256 Credential=AKIA5OGYVVGOYWO22LU3/20260304/ap-southeast-2/s3/aws4_request, SignedHeaders=host;x-amz-content-sha256;x-amz-date, Signature=039d66ca3a1f5af167cf4538d4d1ff59a51e52e119b3809d62067813f0a4b86b', 'amz-sdk-invocation-id': b'e82fc90a-8767-4839-a2c2-cedee7fd299b', 'amz-sdk-request': b'ttl=20260304T135240Z; attempt=2; max=5'}>
[ 2026-03-04 19:21:37,926 ] botocore.httpsession - DEBUG - Certificate path: C:\Users\ankan\Downloads\Customer-Categorizer\venv\lib\site-packages\certifi\cacert.pem
[ 2026-03-04 19:21:37,927 ] urllib3.connectionpool - DEBUG - Starting new HTTPS connection (1): ankan-customer-segmentation-bucket.s3.ap-southeast-2.amazonaws.com:443
[ 2026-03-04 19:21:38,526 ] urllib3.connectionpool - DEBUG - https://ankan-customer-segmentation-bucket.s3.ap-southeast-2.amazonaws.com:443 "GET /?prefix=model.pkl&encoding-type=url HTTP/1.1" 200 None
[ 2026-03-04 19:21:38,527 ] botocore.parsers - DEBUG - Response headers: {'x-amz-id-2': 'jJUzVcC7xbFUF296djBhxI1l43R9PaLPDq1XaMiDVLwd5nngrm+4eqa1O8M+gcOSgHkKCWcqakg=', 'x-amz-request-id': 'R98TT3KZHTPH3F1H', 'Date': 'Wed, 04 Mar 2026 13:51:42 GMT', 'x-amz-bucket-region': 'ap-southeast-2', 'Content-Type': 'application/xml', 'Transfer-Encoding': 'chunked', 'Server': 'AmazonS3'}
[ 2026-03-04 19:21:38,527 ] botocore.parsers - DEBUG - Response body:
b'<?xml version="1.0" encoding="UTF-8"?>\n<ListBucketResult xmlns="http://s3.amazonaws.com/doc/2006-03-01/"><Name>ankan-customer-segmentation-bucket</Name><Prefix>model.pkl</Prefix><Marker></Marker><MaxKeys>1000</MaxKeys><EncodingType>url</EncodingType><IsTruncated>false</IsTruncated><Contents><Key>model.pkl</Key><LastModified>2026-03-04T12:37:35.000Z</LastModified><ETag>&quot;eb261d6b0fabe02009e7f456a3c77c81&quot;</ETag><ChecksumAlgorithm>CRC64NVME</ChecksumAlgorithm><ChecksumType>FULL_OBJECT</ChecksumType><Size>4532</Size><Owner><ID>f72f0e30c7050900838cece95ec97cd9e8c06408d898bb6edd0ce8658839f86e</ID></Owner><StorageClass>STANDARD</StorageClass></Contents></ListBucketResult>'
[ 2026-03-04 19:21:38,552 ] botocore.hooks - DEBUG - Event needs-retry.s3.ListObjects: calling handler <botocore.retryhandler.RetryHandler object at 0x000001D167F4A2F0>
[ 2026-03-04 19:21:38,553 ] botocore.retryhandler - DEBUG - No retry needed.
[ 2026-03-04 19:21:38,553 ] botocore.hooks - DEBUG - Event needs-retry.s3.ListObjects: calling handler <bound method S3RegionRedirector.redirect_from_error of <botocore.utils.S3RegionRedirector object at 0x000001D167F4A3B0>>
[ 2026-03-04 19:21:38,553 ] botocore.utils - DEBUG - S3 request was previously redirected, not redirecting.
[ 2026-03-04 19:21:38,553 ] botocore.hooks - DEBUG - Event after-call.s3.ListObjects: calling handler <function decode_list_object at 0x000001D133E76F80>
[ 2026-03-04 19:21:38,553 ] boto3.resources.factory - DEBUG - Loading s3:ObjectSummary
[ 2026-03-04 19:21:38,555 ] boto3.resources.model - DEBUG - Renaming ObjectSummary attribute key
[ 2026-03-04 19:21:38,555 ] botocore.hooks - DEBUG - Event creating-resource-class.s3.ObjectSummary: calling handler <function lazy_call.<locals>._handler at 0x000001D167715000>
[ 2026-03-04 19:21:38,556 ] root - INFO - Exited the get_file_object method of S3Operations class
[ 2026-03-04 19:21:38,556 ] root - INFO - Entered the read_object method of S3Operations class
[ 2026-03-04 19:21:38,556 ] root - INFO - Exited the read_object method of S3Operations class
[ 2026-03-04 19:21:38,556 ] boto3.resources.action - DEBUG - Calling s3:get_object with {'Bucket': 'ankan-customer-segmentation-bucket', 'Key': 'model.pkl'}
[ 2026-03-04 19:21:38,556 ] botocore.hooks - DEBUG - Event before-parameter-build.s3.GetObject: calling handler <function sse_md5 at 0x000001D133E75CF0>
[ 2026-03-04 19:21:38,556 ] botocore.hooks - DEBUG - Event before-parameter-build.s3.GetObject: calling handler <function validate_bucket_name at 0x000001D133E75C60>
[ 2026-03-04 19:21:38,556 ] botocore.hooks - DEBUG - Event before-parameter-build.s3.GetObject: calling handler <bound method S3RegionRedirector.redirect_from_cache of <botocore.utils.S3RegionRedirector object at 0x000001D167F4A3B0>>
[ 2026-03-04 19:21:38,557 ] botocore.hooks - DEBUG - Event before-parameter-build.s3.GetObject: calling handler <bound method S3ArnParamHandler.handle_arn of <botocore.utils.S3ArnParamHandler object at 0x000001D167F4A380>>
[ 2026-03-04 19:21:38,557 ] botocore.hooks - DEBUG - Event before-parameter-build.s3.GetObject: calling handler <function generate_idempotent_uuid at 0x000001D133E75AB0>
[ 2026-03-04 19:21:38,557 ] botocore.hooks - DEBUG - Event before-call.s3.GetObject: calling handler <function add_expect_header at 0x000001D133E75FC0>
[ 2026-03-04 19:21:38,557 ] botocore.hooks - DEBUG - Event before-call.s3.GetObject: calling handler <bound method S3RegionRedirector.set_request_url of <botocore.utils.S3RegionRedirector object at 0x000001D167F4A3B0>>
[ 2026-03-04 19:21:38,557 ] botocore.utils - DEBUG - Updating URI from https://s3.ap-south-1.amazonaws.com/ankan-customer-segmentation-bucket/model.pkl to https://s3.ap-southeast-2.amazonaws.com/ankan-customer-segmentation-bucket/model.pkl
[ 2026-03-04 19:21:38,558 ] botocore.hooks - DEBUG - Event before-call.s3.GetObject: calling handler <function add_recursion_detection_header at 0x000001D133E75750>
[ 2026-03-04 19:21:38,558 ] botocore.hooks - DEBUG - Event before-call.s3.GetObject: calling handler <function inject_api_version_header_if_needed at 0x000001D133E772E0>
[ 2026-03-04 19:21:38,558 ] botocore.endpoint - DEBUG - Making request for OperationModel(name=GetObject) with params: {'url_path': '/ankan-customer-segmentation-bucket/model.pkl', 'query_string': {}, 'method': 'GET', 'headers': {'User-Agent': 'Boto3/1.24.84 Python/3.10.11 Windows/10 Botocore/1.27.96 Resource'}, 'body': b'', 'url': 'https://s3.ap-southeast-2.amazonaws.com/ankan-customer-segmentation-bucket/model.pkl', 'context': {'client_region': 'ap-south-1', 'client_config': <botocore.config.Config object at 0x000001D167F49930>, 'has_streaming_input': False, 'auth_type': None, 'signing': {'region': 'ap-southeast-2', 'bucket': 'ankan-customer-segmentation-bucket', 'endpoint': 'https://s3.ap-southeast-2.amazonaws.com'}}}
[ 2026-03-04 19:21:38,560 ] botocore.hooks - DEBUG - Event request-created.s3.GetObject: calling handler <bound method RequestSigner.handler of <botocore.signers.RequestSigner object at 0x000001D167F49690>>
[ 2026-03-04 19:21:38,560 ] botocore.hooks - DEBUG - Event choose-signer.s3.GetObject: calling handler <bound method S3EndpointSetter.set_signer of <botocore.utils.S3EndpointSetter object at 0x000001D167F4A4A0>>
[ 2026-03-04 19:21:38,560 ] botocore.hooks - DEBUG - Event choose-signer.s3.GetObject: calling handler <function set_operation_specific_signer at 0x000001D133E75990>
[ 2026-03-04 19:21:38,560 ] botocore.hooks - DEBUG - Event before-sign.s3.GetObject: calling handler <bound method S3EndpointSetter.set_endpoint of <botocore.utils.S3EndpointSetter object at 0x000001D167F4A4A0>>
[ 2026-03-04 19:21:38,560 ] botocore.utils - DEBUG - Checking for DNS compatible bucket for: https://s3.ap-southeast-2.amazonaws.com/ankan-customer-segmentation-bucket/model.pkl
[ 2026-03-04 19:21:38,562 ] botocore.utils - DEBUG - URI updated to: https://ankan-customer-segmentation-bucket.s3.ap-southeast-2.amazonaws.com/model.pkl
[ 2026-03-04 19:21:38,562 ] botocore.auth - DEBUG - Calculating signature using v4 auth.
[ 2026-03-04 19:21:38,562 ] botocore.auth - DEBUG - CanonicalRequest:
GET
/model.pkl

host:ankan-customer-segmentation-bucket.s3.ap-southeast-2.amazonaws.com
x-amz-content-sha256:e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
x-amz-date:20260304T135138Z

host;x-amz-content-sha256;x-amz-date
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
[ 2026-03-04 19:21:38,562 ] botocore.auth - DEBUG - StringToSign:
AWS4-HMAC-SHA256
20260304T135138Z
20260304/ap-southeast-2/s3/aws4_request
68c706cbf2dd838147f5ae53e28de939853db254ff7dc42796454115e32affdc
[ 2026-03-04 19:21:38,562 ] botocore.auth - DEBUG - Signature:
0490cbe22c69f7484574a4982e343df766fd33586ed76e37ca1aa8b6f700e28a
[ 2026-03-04 19:21:38,562 ] botocore.hooks - DEBUG - Event request-created.s3.GetObject: calling handler <function add_retry_headers at 0x000001D133E779A0>
[ 2026-03-04 19:21:38,563 ] botocore.endpoint - DEBUG - Sending http request: <AWSPreparedRequest stream_output=True, method=GET, url=https://ankan-customer-segmentation-bucket.s3.ap-southeast-2.amazonaws.com/model.pkl, headers={'User-Agent': b'Boto3/1.24.84 Python/3.10.11 Windows/10 Botocore/1.27.96 Resource', 'X-Amz-Date': b'20260304T135138Z', 'X-Amz-Content-SHA256': b'e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855', 'Authorization': b'AWS4-HMAC-SHA256 Credential=AKIA5OGYVVGOYWO22LU3/20260304/ap-southeast-2/s3/aws4_request, SignedHeaders=host;x-amz-content-sha256;x-amz-date, Signature=0490cbe22c69f7484574a4982e343df766fd33586ed76e37ca1aa8b6f700e28a', 'amz-sdk-invocation-id': b'3a83e468-b428-4d84-a915-aedbb504cb87', 'amz-sdk-request': b'attempt=1'}>
[ 2026-03-04 19:21:38,563 ] botocore.httpsession - DEBUG - Certificate path: C:\Users\ankan\Downloads\Customer-Categorizer\venv\lib\site-packages\certifi\cacert.pem
[ 2026-03-04 19:21:38,832 ] urllib3.connectionpool - DEBUG - https://ankan-customer-segmentation-bucket.s3.ap-southeast-2.amazonaws.com:443 "GET /model.pkl HTTP/1.1" 200 4532
[ 2026-03-04 19:21:38,832 ] botocore.parsers - DEBUG - Response headers: {'x-amz-id-2': '4bJS01VxF+EmhWU0mfxw0qEJanbqLYnPaEOcJvQk0Ew79RxZCrAGnduUtghmRFZWki8PSva90pY=', 'x-amz-request-id': 'R98KN0YX3NGWF5J8', 'Date': 'Wed, 04 Mar 2026 13:51:42 GMT', 'Last-Modified': 'Wed, 04 Mar 2026 12:37:35 GMT', 'ETag': '"eb261d6b0fabe02009e7f456a3c77c81"', 'x-amz-server-side-encryption': 'AES256', 'Accept-Ranges': 'bytes', 'Content-Type': 'binary/octet-stream', 'Content-Length': '4532', 'Server': 'AmazonS3'}
[ 2026-03-04 19:21:38,833 ] botocore.parsers - DEBUG - Response body:
<botocore.response.StreamingBody object at 0x000001D167C28EE0>
[ 2026-03-04 19:21:38,834 ] botocore.hooks - DEBUG - Event needs-retry.s3.GetObject: calling handler <botocore.retryhandler.RetryHandler object at 0x000001D167F4A2F0>
[ 2026-03-04 19:21:38,835 ] botocore.retryhandler - DEBUG - No retry needed.
[ 2026-03-04 19:21:38,835 ] botocore.hooks - DEBUG - Event needs-retry.s3.GetObject: calling handler <bound method S3RegionRedirector.redirect_from_error of <botocore.utils.S3RegionRedirector object at 0x000001D167F4A3B0>>
[ 2026-03-04 19:21:38,835 ] boto3.resources.action - DEBUG - Response: {'ResponseMetadata': {'RequestId': 'R98KN0YX3NGWF5J8', 'HostId': '4bJS01VxF+EmhWU0mfxw0qEJanbqLYnPaEOcJvQk0Ew79RxZCrAGnduUtghmRFZWki8PSva90pY=', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amz-id-2': '4bJS01VxF+EmhWU0mfxw0qEJanbqLYnPaEOcJvQk0Ew79RxZCrAGnduUtghmRFZWki8PSva90pY=', 'x-amz-request-id': 'R98KN0YX3NGWF5J8', 'date': 'Wed, 04 Mar 2026 13:51:42 GMT', 'last-modified': 'Wed, 04 Mar 2026 12:37:35 GMT', 'etag': '"eb261d6b0fabe02009e7f456a3c77c81"', 'x-amz-server-side-encryption': 'AES256', 'accept-ranges': 'bytes', 'content-type': 'binary/octet-stream', 'content-length': '4532', 'server': 'AmazonS3'}, 'RetryAttempts': 0}, 'AcceptRanges': 'bytes', 'LastModified': datetime.datetime(2026, 3, 4, 12, 37, 35, tzinfo=tzutc()), 'ContentLength': 4532, 'ETag': '"eb261d6b0fabe02009e7f456a3c77c81"', 'ContentType': 'binary/octet-stream', 'ServerSideEncryption': 'AES256', 'Metadata': {}, 'Body': <botocore.response.StreamingBody object at 0x000001D167C28EE0>}
[ 2026-03-04 19:21:38,863 ] root - INFO - Exited the load_model method of S3Operations class
[ 2026-03-04 19:21:38,865 ] root - INFO - Entered predict method of srcTruckModel class
[ 2026-03-04 19:21:38,865 ] root - INFO - Using the trained model to get predictions
[ 2026-03-04 19:21:38,893 ] root - INFO - Used the trained model to get predictions
[ 2026-03-04 19:21:46,852 ] uvicorn.error - INFO - Shutting down
[ 2026-03-04 19:21:46,966 ] uvicorn.error - INFO - Waiting for application shutdown.
[ 2026-03-04 19:21:46,966 ] uvicorn.error - INFO - Application shutdown complete.
[ 2026-03-04 19:21:46,967 ] uvicorn.error - INFO - Finished server process [20788]
[ 2026-03-04 22:12:29,325 ] asyncio - DEBUG - Using proactor: IocpProactor
[ 2026-03-04 22:12:29,376 ] uvicorn.error - INFO - Started server process [20160]
[ 2026-03-04 22:12:29,377 ] uvicorn.error - INFO - Waiting for application startup.
[ 2026-03-04 22:12:29,378 ] uvicorn.error - INFO - Application startup complete.
[ 2026-03-04 22:12:29,378 ] uvicorn.error - INFO - Uvicorn running on http://0.0.0.0:5000 (Press CTRL+C to quit)
[ 2026-03-04 22:13:30,961 ] multipart.multipart - DEBUG - Calling on_field_start with no data
[ 2026-03-04 22:13:30,962 ] multipart.multipart - DEBUG - Calling on_field_name with data[0:3]
[ 2026-03-04 22:13:30,962 ] multipart.multipart - DEBUG - Calling on_field_data with data[4:6]
[ 2026-03-04 22:13:30,962 ] multipart.multipart - DEBUG - Calling on_field_end with no data
[ 2026-03-04 22:13:30,962 ] multipart.multipart - DEBUG - Calling on_field_start with no data
[ 2026-03-04 22:13:30,962 ] multipart.multipart - DEBUG - Calling on_field_name with data[7:16]
[ 2026-03-04 22:13:30,962 ] multipart.multipart - DEBUG - Calling on_field_data with data[17:18]
[ 2026-03-04 22:13:30,962 ] multipart.multipart - DEBUG - Calling on_field_end with no data
[ 2026-03-04 22:13:30,962 ] multipart.multipart - DEBUG - Calling on_field_start with no data
[ 2026-03-04 22:13:30,963 ] multipart.multipart - DEBUG - Calling on_field_name with data[19:33]
[ 2026-03-04 22:13:30,963 ] multipart.multipart - DEBUG - Calling on_field_data with data[34:35]
[ 2026-03-04 22:13:30,963 ] multipart.multipart - DEBUG - Calling on_field_end with no data
[ 2026-03-04 22:13:30,963 ] multipart.multipart - DEBUG - Calling on_field_start with no data
[ 2026-03-04 22:13:30,964 ] multipart.multipart - DEBUG - Calling on_field_name with data[36:51]
[ 2026-03-04 22:13:30,965 ] multipart.multipart - DEBUG - Calling on_field_data with data[52:53]
[ 2026-03-04 22:13:30,965 ] multipart.multipart - DEBUG - Calling on_field_end with no data
[ 2026-03-04 22:13:30,965 ] multipart.multipart - DEBUG - Calling on_field_start with no data
[ 2026-03-04 22:13:30,965 ] multipart.multipart - DEBUG - Calling on_field_name with data[54:62]
[ 2026-03-04 22:13:30,965 ] multipart.multipart - DEBUG - Calling on_field_data with data[63:64]
[ 2026-03-04 22:13:30,965 ] multipart.multipart - DEBUG - Calling on_field_end with no data
[ 2026-03-04 22:13:30,965 ] multipart.multipart - DEBUG - Calling on_field_start with no data
[ 2026-03-04 22:13:30,965 ] multipart.multipart - DEBUG - Calling on_field_name with data[65:71]
[ 2026-03-04 22:13:30,965 ] multipart.multipart - DEBUG - Calling on_field_data with data[72:76]
[ 2026-03-04 22:13:30,965 ] multipart.multipart - DEBUG - Calling on_field_end with no data
[ 2026-03-04 22:13:30,965 ] multipart.multipart - DEBUG - Calling on_field_start with no data
[ 2026-03-04 22:13:30,966 ] multipart.multipart - DEBUG - Calling on_field_name with data[77:91]
[ 2026-03-04 22:13:30,966 ] multipart.multipart - DEBUG - Calling on_field_data with data[92:96]
[ 2026-03-04 22:13:30,966 ] multipart.multipart - DEBUG - Calling on_field_end with no data
[ 2026-03-04 22:13:30,966 ] multipart.multipart - DEBUG - Calling on_field_start with no data
[ 2026-03-04 22:13:30,966 ] multipart.multipart - DEBUG - Calling on_field_name with data[97:113]
[ 2026-03-04 22:13:30,966 ] multipart.multipart - DEBUG - Calling on_field_data with data[114:118]
[ 2026-03-04 22:13:30,966 ] multipart.multipart - DEBUG - Calling on_field_end with no data
[ 2026-03-04 22:13:30,966 ] multipart.multipart - DEBUG - Calling on_field_start with no data
[ 2026-03-04 22:13:30,966 ] multipart.multipart - DEBUG - Calling on_field_name with data[119:126]
[ 2026-03-04 22:13:30,966 ] multipart.multipart - DEBUG - Calling on_field_data with data[127:131]
[ 2026-03-04 22:13:30,966 ] multipart.multipart - DEBUG - Calling on_field_end with no data
[ 2026-03-04 22:13:30,966 ] multipart.multipart - DEBUG - Calling on_field_start with no data
[ 2026-03-04 22:13:30,966 ] multipart.multipart - DEBUG - Calling on_field_name with data[132:137]
[ 2026-03-04 22:13:30,966 ] multipart.multipart - DEBUG - Calling on_field_data with data[138:141]
[ 2026-03-04 22:13:30,966 ] multipart.multipart - DEBUG - Calling on_field_end with no data
[ 2026-03-04 22:13:30,966 ] multipart.multipart - DEBUG - Calling on_field_start with no data
[ 2026-03-04 22:13:30,966 ] multipart.multipart - DEBUG - Calling on_field_name with data[142:148]
[ 2026-03-04 22:13:30,966 ] multipart.multipart - DEBUG - Calling on_field_data with data[149:151]
[ 2026-03-04 22:13:30,966 ] multipart.multipart - DEBUG - Calling on_field_end with no data
[ 2026-03-04 22:13:30,966 ] multipart.multipart - DEBUG - Calling on_field_start with no data
[ 2026-03-04 22:13:30,966 ] multipart.multipart - DEBUG - Calling on_field_name with data[152:156]
[ 2026-03-04 22:13:30,966 ] multipart.multipart - DEBUG - Calling on_field_data with data[157:159]
[ 2026-03-04 22:13:30,966 ] multipart.multipart - DEBUG - Calling on_field_end with no data
[ 2026-03-04 22:13:30,966 ] multipart.multipart - DEBUG - Calling on_field_start with no data
[ 2026-03-04 22:13:30,967 ] multipart.multipart - DEBUG - Calling on_field_name with data[160:164]
[ 2026-03-04 22:13:30,967 ] multipart.multipart - DEBUG - Calling on_field_data with data[165:167]
[ 2026-03-04 22:13:30,967 ] multipart.multipart - DEBUG - Calling on_field_end with no data
[ 2026-03-04 22:13:30,967 ] multipart.multipart - DEBUG - Calling on_field_start with no data
[ 2026-03-04 22:13:30,967 ] multipart.multipart - DEBUG - Calling on_field_name with data[168:174]
